#{"t_start": 1767896040.9978817, "env_id": "highway-v0"}
r,l,t
31.34958,40,18305.229048
31.200637,40,18327.073936
29.473741,40,18348.894127
30.371602,40,18370.9842
28.685557,40,18392.74871
28.42051,40,18414.508259
29.450271,40,18442.133848
30.60227,40,18464.225737
22.649242,29,18480.085578
30.490092,40,18502.022561
30.318967,40,18523.882899
30.289321,40,18546.101072
30.845049,40,18568.231334
30.887543,40,18590.053918
30.979422,40,18611.780303
32.420958,40,18633.595625
31.110192,40,18655.595704
31.213155,40,18677.741247
31.158491,40,18699.974505
33.073169,40,18721.823903
29.94093,40,18743.463321
30.045936,40,18765.819974
30.065978,40,18787.809388
29.754658,40,18809.94536
31.444456,40,18832.157019
28.246682,40,18854.32248
31.037085,40,18876.468252
31.078655,40,18898.148949
2.989427,5,18900.81363
31.332542,40,18922.241157
30.489352,40,18944.380575
30.383551,40,18966.270384
28.611284,35,18985.545729
29.45663,40,19007.426101
31.942754,40,19029.333178
28.749264,40,19051.048112
29.442779,40,19072.778456
30.966756,40,19094.817402
30.416364,40,19116.685046
29.536673,40,19138.427118
30.886291,40,19160.192189
29.41002,40,19180.283549
31.448563,40,19198.356795
29.68191,40,19216.535663
31.373468,40,19235.108901
31.407127,40,19254.306717
29.642792,40,19274.437442
28.632317,40,19292.466031
31.286589,40,19310.450327
28.056627,40,19328.438399
